Date,Open,High,Low,Close,Volume,simple_return,log_return,ma_7,ma_14,ma_21,volatility_7,hl_diff,oc_diff,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_width,BB_percent,MA_3,MA_5,MA_10,MA_20,Close_MA5_ratio,Close_MA20_ratio,MA5_MA20_gap,daily_return,abs_return,high_low_ratio,open_close_ratio,pct_volatility_5,pct_volatility_10,Volume_MA5,Volume_MA20,Volume_change,Volume_ratio,log_trading_value,ATR_14,OBV,Stoch_K,Stoch_D,lag_1_return,lag_2_return,lag_3_return,MA3_return,target_next_return,target_next_close
2021-04-15,45874.6328125,45930.171875,45097.09765625,45208.171875,274194,,,,,,,833.07421875,666.4609375,,0.0,0.0,0.0,,,,,,,,,,,,,,0.018427513969231916,-0.014527875137965171,,,,,,,23.24062430728734,833.07421875,,,,,,,,-0.006142504656410639,44930.48046875
2021-04-16,45374.7890625,45541.40234375,44597.25,44930.48046875,286878,-0.006142504656410641,-0.00616144744876834,,,,,944.15234375,444.30859375,0.0,-22.15202101140312,-4.4304042022806245,-17.721616809122498,,,,,,,,,,,,-0.006142504656410641,0.006142504656410641,0.021013626693947237,-0.009791970451653271,,,,,0.04625921792599397,,23.279684013061225,841.0083705357143,-286878.0,,,,,,,-0.002472135120550385,44819.40625
2021-04-19,44763.8671875,45041.55859375,44375.09765625,44819.40625,349118,-0.002472135120550334,-0.0024751958920451833,,,,,666.4609375,-55.5390625,0.0,-48.11576978374069,-13.167477318572638,-34.94829246516805,,,,,44986.01953125,,,,,,,-0.002472135120550334,0.002472135120550334,0.014869918931601197,0.0012407118953187517,,,,,0.21695633684005045,,23.473561752818057,828.540696747449,-635996.0,,,-0.006142504656410641,,,,0.008674046747328341,45208.171875
2021-04-20,44930.48046875,45263.7109375,44763.8671875,45208.171875,269631,0.008674046747328301,0.008636643340813533,,,,,499.84375,-277.69140625,10.113470012989737,-36.89676788418001,-17.913335431694115,-18.983432452485893,,,,,44986.01953125,,,,,,,0.008674046747328301,0.008674046747328301,0.011056491100371442,0.006180468211176589,,,,,-0.2276794665413986,,23.223842779829045,805.0623434083456,-366365.0,,,-0.002472135120550334,-0.006142504656410641,,1.9802323455775372e-05,-0.030712523282053195,43819.71484375
2021-04-21,45208.171875,45319.25,43653.1015625,43819.71484375,630391,-0.030712523282053206,-0.03119403749074886,,,,,1666.1484375,1388.45703125,7.281210481855112,-138.44658065080148,-42.019984475515585,-96.4265961752859,,,,,44615.764322916664,44797.1890625,,,0.9781800099692359,,,-0.030712523282053206,0.030712523282053206,0.03802280419763258,-0.030712523282053195,,,362042.4,,1.3379767163271286,,24.041934646493402,866.568492986321,-996756.0,,,0.008674046747328301,-0.002472135120550334,-0.006142504656410641,-0.008170203885091746,0.01520915733651921,44486.17578125
2021-04-22,44097.40625,44541.71484375,43875.25390625,44486.17578125,316171,0.015209157336519175,0.015094657606396632,,,,,666.4609375,-388.76953125,19.006178939326716,-163.26568588789087,-66.26912475799065,-96.99656112990021,,,,,44504.6875,44652.78984375,,,0.996268675191785,,,0.015209157336519175,0.015209157336519175,0.01498130432197994,0.008816154153057471,0.017649045880411284,,370437.8,,-0.49845254770451985,,23.366972248807063,856.2421720587266,-680585.0,,,-0.030712523282053206,0.008674046747328301,-0.002472135120550334,-0.0022764397327352435,-0.003745369984583518,44319.55859375
2021-04-23,44486.17578125,44597.25,43875.25390625,44319.55859375,355291,-0.003745369984583524,-0.003752401445182629,44684.525669642855,,,,721.99609375,166.6171875,18.380389230485264,-194.14167576437467,-91.84363495926746,-102.2980408051072,,,,,44208.483072916664,44530.60546875,,,0.995260633158287,,,-0.003745369984583524,0.003745369984583524,0.016290687828551993,-0.003745369984583518,0.017577769793888292,,384120.4,,0.12373051291864212,,23.47987381288962,846.6531664652462,-1035876.0,,,0.015209157336519175,-0.030712523282053206,0.008674046747328301,-0.006416245310039185,-0.005012512551993878,44097.40625
2021-04-26,44375.09765625,44597.25,44041.8671875,44097.40625,225043,-0.005012512551993864,-0.005025117331755216,44525.84486607143,,,0.014551758414586478,555.3828125,277.69140625,17.550648234201773,-233.84137986118003,-120.24318393964998,-113.59819592153005,,,,,44301.046875,44386.20546875,,,0.9934934915994716,,,-0.005012512551993864,0.005012512551993864,0.012594455314477821,-0.00625782073542972,0.01760949706148391,,359305.4,,-0.36659526979293033,,23.018203018651548,825.8481411820143,-1260919.0,,,-0.003745369984583524,0.015209157336519175,-0.030712523282053206,0.002150424933313929,-0.021410609467535292,43153.25390625
2021-04-27,44097.40625,44097.40625,42931.1015625,43153.25390625,431654,-0.021410609467535258,-0.02164314166098553,44271.955357142855,,,0.016107476344928397,1166.3046875,944.15234375,14.545348257808172,-337.59727368504537,-163.71400188872906,-173.8832717963163,,,,,43856.739583333336,43975.221875,,,0.9813083838192687,,,-0.021410609467535258,0.021410609467535258,0.027027039259514125,-0.021410609467535292,0.01771271512007504,,391710.0,,0.9180956528307924,,23.647892723293,850.1664659190133,-1692573.0,,,-0.005012512551993864,-0.003745369984583524,0.015209157336519175,-0.010056164001370882,-0.02187896281358418,42209.10546875
2021-04-28,43153.25390625,44041.8671875,42209.10546875,42209.10546875,380731,-0.021878962813584146,-0.02212185670063419,43899.05524553572,,,0.017118542265232062,1832.76171875,944.1484375,12.280700363315546,-490.3569259836877,-229.0425867077208,-261.31433927596686,,,,,43153.255208333336,43653.1,44225.14453125,,0.966921145777734,,,-0.021878962813584146,0.021878962813584146,0.0434210035582703,-0.02187896281358418,0.01529838818797156,,341778.0,,-0.11797180148915565,,23.50023961421523,920.3518411212266,-2073304.0,,,-0.021410609467535258,-0.005012512551993864,-0.003745369984583524,-0.01610069494437109,-0.0013158076174137115,42153.56640625
