Date,Open,High,Low,Close,Volume,simple_return,log_return,ma_7,ma_14,ma_21,volatility_7,hl_diff,oc_diff,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_width,BB_percent,MA_3,MA_5,MA_10,MA_20,Close_MA5_ratio,Close_MA20_ratio,MA5_MA20_gap,daily_return,abs_return,high_low_ratio,open_close_ratio,volatility_5,volatility_10,Volume_MA5,Volume_MA20,Volume_change,Volume_ratio,Trading_value,target_next_close
2021-04-15,78.16000366210938,78.27999877929688,76.9800033569336,77.97000122070312,5106500,,,,,,,1.2999954223632812,0.19000244140625,,0.0,0.0,0.0,,,,,,,,,,,,,,0.016673020418243853,-0.002430942074000438,,,,,,,398153811.2335205,78.22000122070312
2021-04-16,78.58999633789062,78.58999633789062,77.05000305175781,78.22000122070312,7629700,0.003206361370860389,0.003201231955820927,,,,,1.5399932861328125,0.3699951171875,100.0,0.01994301994301395,0.00398860398860279,0.01595441595441116,,,,,,,,,,,,0.003206361370860389,0.003206361370860389,0.01968797317948916,-0.004707916203440693,,,,,0.4941153431900518,,596795143.3135986,78.58999633789062
2021-04-19,78.12000274658203,78.7300033569336,77.73999786376953,78.58999633789062,6265600,0.004730185520497976,0.004719033347040726,,,,,0.9900054931640625,-0.46999359130859375,100.0,0.06485590223876159,0.016162063638634552,0.048693838600127035,,,,,78.25999959309895,,,,,,,0.004730185520497976,0.004730185520497976,0.012597093005420472,0.006016302800618594,,,,,-0.17878815680826243,,492413481.0546875,77.08999633789062
2021-04-20,77.80000305175781,77.91000366210938,76.06999969482422,77.08999633789062,8692700,-0.019086398649910685,-0.01927089531359948,,,,,1.8400039672851562,0.7100067138671875,69.14484339436855,-0.02035316037553514,0.008859018835800613,-0.029212179211335752,,,,,77.96666463216145,,,,,,,-0.019086398649910685,0.019086398649910685,0.02386825858987326,-0.009126049948800685,,,,,0.3873691266598569,,670120211.1663818,78.87000274658203
2021-04-21,76.80999755859375,78.94000244140625,76.4000015258789,78.87000274658203,5186900,0.02308997915747102,0.022827439267233515,,,,,2.5400009155273438,-2.0600051879882812,77.87073386158448,0.05511436060999131,0.01811008719063875,0.03700427341935256,,,,,78.18333180745442,78.1479995727539,,,1.0092389207372603,,,0.02308997915747102,0.02308997915747102,0.032204904616126934,0.026819492949688307,,,6576280.0,,-0.4033039216814108,,409090817.24624634,78.73999786376953
2021-04-22,78.98999786376953,79.91000366210938,78.55000305175781,78.73999786376953,6706800,-0.0016483438352375979,-0.0016497038486558066,,,,,1.3600006103515625,0.25,76.17629986107177,0.10324249197702784,0.035136568147916575,0.06810592382911126,,,,,78.23333231608073,78.30199890136718,,,1.0055937136796989,,,-0.0016483438352375979,0.0016483438352375979,0.017272042764143083,-0.0031649576751624133,0.015096572747063051,,6896340.0,,0.2930266633249148,,528093417.6727295,80.54000091552734
2021-04-23,78.80999755859375,80.76000213623047,78.80999755859375,80.54000091552734,7139200,0.02286008509769144,0.022602708405260283,78.57428523472377,,,,1.9500045776367188,-1.7300033569335938,82.0123912409752,0.2833631518267339,0.08478188488368005,0.19858126694305384,,,,,79.38333384195964,78.76599884033203,,,1.0225224348235769,,,0.02286008509769144,0.02286008509769144,0.02421162845133239,0.02195157226908133,0.017788804433334776,,6798240.0,,0.06447187928669407,,574991174.5361328,81.0
2021-04-26,81.0,82.06999969482422,80.80000305175781,81.0,12145600,0.005711436295551042,0.0056951878817686295,79.00714220319476,,,0.014510746355459321,1.2699966430664062,0.0,83.14849984090483,0.4579492008768824,0.15941534808232052,0.2985338527945619,,,,,80.0933329264323,79.24799957275391,,,1.0221078189568389,,,0.005711436295551042,0.005711436295551042,0.015678970902054397,0.0,0.01777685229911046,,7974240.0,,0.7012550425818018,,983793600.0,82.80999755859375
2021-04-27,82.76000213623047,83.69000244140625,80.87999725341797,82.80999755859375,11082400,0.02234564887152768,0.02209964289114732,79.66285596575055,,,0.015730213865507298,2.8100051879882812,-0.04999542236328125,86.70640626621181,0.7339016177597841,0.27431260201781327,0.45958901574197086,,,,,81.4499994913737,80.39199981689453,,,1.0300775916410414,,,0.02234564887152768,0.02234564887152768,0.03393316351688104,0.0006041012696082856,0.011653720912411344,,8452180.0,,-0.08753787379791855,,917733516.9433594,83.08000183105469
2021-04-28,81.4800033569336,83.12000274658203,81.4800033569336,83.08000183105469,7164200,0.0032605274776138504,0.0032552234839818587,80.30428532191685,,,0.015792972325302173,1.6399993896484375,-1.5999984741210938,87.14250968318751,0.963278904941177,0.41210586260248605,0.5511730423386909,,,,,82.29666646321614,81.23399963378907,79.69099960327148,,1.0227245021245732,,,0.0032605274776138504,0.0032605274776138504,0.019740001847657854,0.019636701131590478,0.01135796516956747,,8847640.0,,-0.3535515772756803,,595201749.118042,82.87000274658203
2021-04-29,83.55999755859375,83.80000305175781,82.51000213623047,82.87000274658203,6237000,-0.002527673084308457,-0.0025308730433566285,81.13000052315849,,,0.011731575228903205,1.2900009155273438,0.6899948120117188,84.81207871164239,1.1152608536303177,0.5527368608080524,0.5625239928222653,,,,,82.92000071207683,82.06000061035157,80.18099975585938,,1.0098708521838384,,,-0.002527673084308457,0.002527673084308457,0.015566560549927697,-0.008257477646859458,0.011597490891771462,0.013419238368065129,8753680.0,,-0.12942128918790652,,516860207.1304321,83.23999786376953
2021-04-30,82.55000305175781,83.41000366210938,82.3499984741211,83.23999786376953,5616000,0.004464765354466715,0.004454827857713136,81.75428553989956,,,0.010454939075093097,1.0600051879882812,-0.6899948120117188,85.54553056440122,1.2511407845597802,0.6924176455583979,0.5587231390013823,,,,,83.06333414713542,82.6,80.68299942016601,,1.0077481581570162,,,0.004464765354466715,0.004464765354466715,0.012734325026330302,0.008358507407675088,0.009323729787172646,0.01339398322688321,8449040.0,,-0.09956709956709953,,467475828.0029297,84.13999938964844
2021-05-03,83.80000305175781,84.44999694824219,83.27999877929688,84.13999938964844,5828800,0.010812128171264979,0.010754095046450094,82.52571432931083,,,0.009623496686440882,1.1699981689453125,-0.339996337890625,87.16873985153262,1.4151363987819252,0.8369613962031033,0.5781750025788219,,,,,83.41666666666667,83.22799987792969,81.2379997253418,,1.0109578448725955,,,0.010812128171264979,0.010812128171264979,0.013905374107825996,0.004057235387934668,0.009473082217697066,0.013451730680891774,7185680.0,,0.03789173789173783,,490435228.4423828,83.94000244140625
2021-05-04,84.12000274658203,84.58999633789062,83.1500015258789,83.94000244140625,9306900,-0.002376954476978388,-0.0023797839177951232,83.01142883300781,80.79285703386579,,0.008512246964567462,1.4399948120117188,0.18000030517578125,84.8874490316345,1.5115419080844248,0.9718774985793677,0.5396644095050571,,,,,83.77333323160808,83.4540008544922,81.92300033569336,,1.0058235864301033,,,-0.002376954476978388,0.002376954476978388,0.017155048488554637,-0.0021398038433028347,0.00553027388776045,0.010595843062031951,6830580.0,,0.5967094427669504,,781221208.7219238,84.12999725341797
2021-05-05,83.62999725341797,84.66999816894531,83.54000091552734,84.12999725341797,4658200,0.0022634596912758376,0.002260901925261877,83.4585712977818,81.23285675048828,,0.008624709533406357,1.1299972534179688,-0.5,85.28153013020614,1.5850040225065953,1.0945028033648132,0.49050121914178213,,,,,84.06999969482422,83.66399993896485,82.44899978637696,,1.0055698665470583,,,0.0022634596912758376,0.0022634596912758376,0.013431561753344288,0.005978715968205595,0.005524179266501406,0.009411753142584262,6329380.0,,-0.4994896259764261,,391894353.2058716,84.68000030517578
2021-05-06,84.80999755859375,84.9000015258789,83.52999877929688,84.68000030517578,4903900,0.0065375379735372885,0.0065162609546936855,83.72571454729352,81.69428525652204,,0.004734583647020257,1.3700027465820312,0.12999725341796875,86.38809004642901,1.6683719735757876,1.209276637407008,0.4590953361687795,,,,,84.25,84.0259994506836,83.04300003051758,,1.0077833153877096,,,0.0065375379735372885,0.0065375379735372885,0.016178586934869135,-0.0015328057677180796,0.00490312858102266,0.008968244262320789,6062760.0,,0.052745695762311584,,415262253.4965515,85.70999908447266
2021-05-07,84.80999755859375,85.93000030517578,84.13999938964844,85.70999908447266,6056000,0.012163424369212139,0.012090044358569588,84.10142844063895,82.2028568812779,,0.005810220919293627,1.7900009155273438,-0.9000015258789062,88.1802503138585,1.7968411031200446,1.3267895305496156,0.47005157257042907,,,,,84.83999888102214,84.51999969482422,83.55999984741212,,1.0140795006382533,,,0.012163424369212139,0.012163424369212139,0.020884388456977862,0.01061197443446583,0.006031092921164271,0.007414027714450245,6150760.0,,0.23493545953220907,,519059754.4555664,85.04000091552734
2021-05-10,86.86000061035156,87.04000091552734,84.93000030517578,85.04000091552734,9042600,-0.007817036239668895,-0.00784774942956881,84.41142817905971,82.77071435110909,,0.00708330322303572,2.1100006103515625,1.8199996948242188,80.7340281724478,1.8235695859739423,1.4261455416344808,0.39742404433946144,,,,,85.1433334350586,84.7,83.96399993896485,,1.0040141784595908,,,-0.007817036239668895,0.007817036239668895,0.024811860155640006,-0.020953254455852718,0.007735746165052041,0.008656514911705094,6793520.0,,0.4931638044914135,,768982712.2787476,84.33000183105469
2021-05-11,84.23999786376953,85.19999694824219,83.3499984741211,84.33000183105469,6708100,-0.008349001373811338,-0.00838404950001696,84.56714303152901,83.16071428571429,,0.008394014975193062,1.8499984741210938,-0.09000396728515625,73.6376993870206,1.7670911816312156,1.4943346696338278,0.2727565119973878,,,,,85.02666727701823,84.77799987792969,84.11600036621094,,0.9947156332123892,,,-0.008349001373811338,0.008349001373811338,0.021937607422650714,0.0010684231904980344,0.008972437319615986,0.007088009602986593,6273760.0,,-0.2581668989007586,,565694085.282898,82.27999877929688
2021-05-12,84.2300033569336,84.86000061035156,82.22000122070312,82.27999877929688,6086800,-0.02430929689607686,-0.024609645350726895,84.30142865862165,83.41357149396624,,0.012010647662927006,2.6399993896484375,1.9500045776367188,57.8316283320299,1.5391709213178189,1.503301919970626,0.03586900134719295,87.3338311588687,76.39316850543794,0.13364518589924282,0.5380688958554943,83.88333384195964,84.40800018310547,84.03600006103515,81.86349983215332,0.9747891029382009,1.0050877246635865,2.5445003509521484,-0.02430929689607686,0.02430929689607686,0.0320855545553643,-0.023150949779419658,0.014297005224723363,0.010842760734304822,6559480.0,7078195.0,-0.0926193706116486,0.8599367494113965,500821896.5698242,83.77999877929688
2021-05-13,82.30000305175781,84.27999877929688,82.13999938964844,83.77999877929688,4701200,0.01823043293940141,0.018066250999756027,84.27857099260602,83.64499991280692,81.95476168677921,0.014474840096201496,2.1399993896484375,-1.4799957275390625,63.932131184574686,1.4627186270971464,1.49518526139593,-0.0324666342987836,87.36466339363574,76.94333602653029,0.1268511259814707,0.6560261003167668,83.46333312988281,84.22799987792969,84.12699966430664,82.15399971008301,0.9946810906197215,1.0197920865076797,2.074000167846677,0.01823043293940141,0.01823043293940141,0.02554308212973213,0.01798293648431951,0.017188107342918382,0.01237784310360981,6518940.0,7057930.0,-0.2276401393178682,0.6660876489282268,393866530.26123047,85.87999725341797
2021-05-14,84.44999694824219,86.06999969482422,84.36000061035156,85.87999725341797,4989200,0.02506563027833364,0.02475664008040571,84.52857099260602,83.99357114519391,82.33142816452752,0.017343946076778638,1.7099990844726562,-1.4300003051757812,70.39049314207934,1.5536721936393576,1.5068826478446158,0.046789545794741816,87.65539281898015,77.41860620445735,0.1240266386600274,0.8265671023128052,83.97999827067058,84.26199951171876,84.39099960327148,82.53699951171875,1.0192019860800263,1.0405030199968024,1.7250000000000085,0.02506563027833364,0.02506563027833364,0.019911494401038763,0.01693310073240383,0.0204987621541699,0.014517946533381749,6305580.0,6925905.0,0.061260954649876576,0.7203679519138654,428472482.2967529,86.56999969482422
2021-05-17,85.05999755859375,86.56999969482422,85.05999755859375,86.56999969482422,5059800,0.008034495382785778,0.008002390673537465,84.79857090541294,84.26214272635323,82.72904713948567,0.017403994497140036,1.5100021362304688,-1.5100021362304688,72.15477880004516,1.6622693742203438,1.5379599931197616,0.1243093811005822,88.00276437907688,77.86923498005397,0.12218493100915381,0.8586114839326553,85.40999857584636,84.56799926757813,84.63399963378906,82.93599967956543,1.0236732622810627,1.0438169194234017,1.6319995880127038,0.008034495382785778,0.008034495382785778,0.017442556792809455,0.017752200559261723,0.020100402364223124,0.014382534415473849,5509020.0,6865615.0,0.014150565220877098,0.7369769496250518,438026884.4558716,85.37999725341797
2021-05-18,86.19999694824219,86.95999908447266,85.3499984741211,85.37999725341797,7438300,-0.01374612967080091,-0.013841482541591746,84.75142778669085,84.4264281136649,83.05238051641555,0.01793643281234233,1.6100006103515625,0.8199996948242188,64.96524517016499,1.6334804249426185,1.5570640794843331,0.07641634545828535,87.7106943077254,78.99030514295818,0.1046231179597342,0.732730155699462,85.94333140055339,84.77799835205079,84.77799911499024,83.35049972534179,1.0071008859971817,1.0243489545325322,1.4274986267089957,-0.01374612967080091,0.01374612967080091,0.018856882901657743,-0.009512757817341667,0.021034731950218002,0.015271774413739935,5655060.0,6802895.0,0.4700778686904621,1.0934021471741076,635082033.5700989,85.20999908447266
2021-05-19,84.83999633789062,85.2699966430664,83.58000183105469,85.20999908447266,9296500,-0.001991077236050187,-0.0019930620654001144,84.77571323939732,84.59357070922852,83.43904731387184,0.017674063085480737,1.6899948120117188,-0.37000274658203125,63.984421490907756,1.5787487113197898,1.5614010058514245,0.017347705468365282,87.55206459392716,79.7829344905455,0.09285720436117142,0.6985421175486464,85.71999867757161,85.36399841308594,84.8859992980957,83.66749954223633,0.9981959686580277,1.0184360659835143,1.6964988708496094,-0.001991077236050187,0.001991077236050187,0.019833292221213942,0.004361182962672799,0.015530057589982339,0.015316852601950643,6297000.0,7008375.0,0.24981514593388265,1.3264843847539551,792154756.4888,85.2300033569336
