Date,Open,High,Low,Close,Volume,simple_return,log_return,ma_7,ma_14,ma_21,volatility_7,hl_diff,oc_diff,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_width,BB_percent,MA_3,MA_5,MA_10,MA_20,Close_MA5_ratio,Close_MA20_ratio,MA5_MA20_gap,daily_return,abs_return,high_low_ratio,open_close_ratio,volatility_5,volatility_10,Volume_MA5,Volume_MA20,Volume_change,Volume_ratio,Trading_value,target_next_close
2025-02-12,196500.0,199900.0,196000.0,198900.0,2884072,-0.0040060090135203286,-0.004014054561843065,199014.2857142857,205657.14285714287,204747.61904761905,0.020618282377121502,3900.0,-2400.0,50.42413712399575,2703.982297069684,4835.517355358752,-2131.535058289068,225583.25122036302,183886.74877963698,0.20366084177461613,0.36006020509046804,198900.0,200640.0,200420.0,204735.0,0.9913277511961722,0.9714997435709576,-4095.0,-0.0040060090135203286,0.0040060090135203286,0.0196078431372549,0.012213740458015267,0.017526020191849467,0.03878469101857641,2878287.4,4747051.55,0.15886222179361997,0.6075501750133723,573641920800.0,208500.0
2025-02-13,198800.0,208500.0,198100.0,208500.0,3574410,0.04826546003016596,0.04713685537892967,201500.0,205407.14285714287,204914.2857142857,0.02558450953144491,10400.0,-9700.0,56.94092503962414,3074.1885385838395,4483.2515920037695,-1409.06305341993,225890.73076807812,184079.26923192188,0.20397327383055466,0.5840678577322733,202366.66666666666,201640.0,199170.0,204985.0,1.0340210275738941,1.0171475961655732,-3345.0,0.04826546003016596,0.04826546003016596,0.04988009592326139,0.04879275653923541,0.026772142761666475,0.04269226599296223,2786645.0,4618298.3,0.23936226280065132,0.7739668959885073,745264485000.0,210000.0
2025-02-14,209000.0,212000.0,206500.0,210000.0,2598656,0.007194244604316502,0.007168489478612497,203100.0,204835.7142857143,205223.80952380953,0.022634911691438286,5500.0,-1000.0,57.87274325195153,3448.8607957406784,4276.373432751151,-827.5126370104726,226159.0682784466,185380.9317215534,0.1981733807498332,0.6037320573513297,205800.0,203040.0,200250.0,205770.0,1.0342789598108748,1.0205569324974486,-2730.0,0.007194244604316502,0.007194244604316502,0.02619047619047619,0.004784688995215311,0.02643249629210042,0.02719175351742542,2865117.6,4509866.4,-0.2729832335965936,0.5762157388963894,545717760000.0,212000.0
2025-02-17,211500.0,216000.0,211000.0,212000.0,2497922,0.00952380952380949,0.009478743954543739,204314.2857142857,203871.42857142858,206066.66666666666,0.021632551416425214,5000.0,-500.0,59.14233321684132,3862.6483385759057,4193.6284139161025,-330.9800753401969,226530.38871914276,186709.61128085724,0.1927246996335569,0.6351053481649863,210166.66666666666,205820.0,202360.0,206620.0,1.0300262365173452,1.0260381376439842,-800.0,0.00952380952380949,0.00952380952380949,0.02358490566037736,0.002364066193853428,0.019997493248844426,0.02152817650214544,2808754.0,4483805.05,-0.038763884100088686,0.5570987079378039,529559464000.0,210000.0
2025-02-18,212000.0,215000.0,207000.0,210000.0,1937894,-0.009433962264150941,-0.00947874395454377,205314.2857142857,203192.85714285713,206780.95238095237,0.022235933533939073,8000.0,2000.0,57.28319276360663,3983.277913861908,4151.558313905264,-168.28040004335617,226766.00863377313,187653.99136622687,0.18875545228293164,0.5713335745613674,210666.66666666666,207880.0,204250.0,207210.0,1.0101981912641909,1.0134646011292892,670.0,-0.009433962264150941,0.009433962264150941,0.0380952380952381,-0.009433962264150943,0.02261479120441216,0.02229426986278271,2698590.8,4399676.75,-0.2241975530060586,0.4404628135464725,406957740000.0,218500.0
2025-02-19,216000.0,219500.0,214000.0,218500.0,3537720,0.040476190476190554,0.039678483818176236,208228.57142857142,203014.2857142857,207747.61904761905,0.021353278748001945,5500.0,-2500.0,62.656075008986775,4710.4574624322995,4263.338143610671,447.11931882162844,227806.08665496495,187463.91334503505,0.19429370438476123,0.7693211373747598,213500.0,211800.0,206220.0,207635.0,1.0316336166194524,1.0523274014496593,4165.0,0.040476190476190554,0.040476190476190554,0.02517162471395881,0.011574074074074073,0.024264932181585114,0.022322256224759904,2829320.4,4275080.5,0.825548765825169,0.8275212595411946,772991820000.0,212000.0
2025-02-20,217000.0,218500.0,211000.0,212000.0,3080242,-0.029748283752860427,-0.030199739863632405,209985.7142857143,203928.57142857142,207842.85714285713,0.027218656442209915,7500.0,5000.0,56.77514631132895,4707.986083535216,4352.267731595581,355.7183519396349,227532.39798457295,187487.60201542705,0.19297766839740685,0.6121244319351633,213500.0,212500.0,207070.0,207510.0,0.9976470588235294,1.0216375114452316,4990.0,-0.029748283752860427,0.029748283752860427,0.03537735849056604,-0.02304147465437788,0.025931909447424503,0.024861439016664932,2730486.8,4177026.15,-0.12931436066166913,0.7374246388186965,653011304000.0,209500.0
2025-02-21,209500.0,211000.0,205500.0,209500.0,2601151,-0.011792452830188704,-0.011862535309820057,211500.0,205257.14285714287,207604.7619047619,0.027973107793211216,5500.0,0.0,54.65049265549698,4452.967355527158,4372.407656381896,80.55969914526213,227320.3982970784,187449.6017029216,0.19225496826750646,0.5530463442084816,213333.33333333334,212400.0,207720.0,207385.0,0.986346516007533,1.010198423222509,5015.0,-0.011792452830188704,0.011792452830188704,0.026252983293556086,0.0,0.026654534838074253,0.025317586374928865,2730985.8,4155272.0,-0.15553680522504398,0.6259881422924901,544941134500.0,205000.0
2025-02-24,202500.0,205000.0,201000.0,205000.0,3087127,-0.021479713603818618,-0.021713760223784247,211000.0,206250.0,207271.42857142858,0.023412076764753924,4000.0,-2500.0,50.95419437104571,3843.445932095987,4266.615311524714,-423.16937942872755,226051.23533115137,187418.76466884863,0.1868695221530111,0.4550895925045509,208833.33333333334,211000.0,208410.0,206735.0,0.9715639810426541,0.9916076136116284,4265.0,-0.021479713603818618,0.021479713603818618,0.01951219512195122,0.012345679012345678,0.0274235333692934,0.025007899623504304,2848826.8,4143467.75,0.1868311374464613,0.745058773535766,632861035000.0,200500.0
2025-02-25,199800.0,202000.0,199200.0,200500.0,3651613,-0.02195121951219514,-0.022195732391784323,209642.85714285713,206371.42857142858,206438.09523809524,0.024030552122068685,2800.0,-700.0,47.49477325918709,2963.12634471152,4005.917518162076,-1042.791173450556,222822.54975707197,188147.45024292803,0.1687475947837747,0.3562368942022323,205000.0,209100.0,208490.0,205485.0,0.9588713534194165,0.9757403216779814,3615.0,-0.02195121951219514,0.02195121951219514,0.013965087281795512,0.0035035035035035035,0.028326705269841265,0.02619939233246534,3191570.6,4030961.4,0.1828515639298287,0.9058913340127742,732148406500.0,203000.0
