Date,Open,High,Low,Close,Volume,simple_return,log_return,ma_7,ma_14,ma_21,volatility_7,hl_diff,oc_diff,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_width,BB_percent,MA_3,MA_5,MA_10,MA_20,Close_MA5_ratio,Close_MA20_ratio,MA5_MA20_gap,daily_return,abs_return,high_low_ratio,open_close_ratio,pct_volatility_5,pct_volatility_10,Volume_MA5,Volume_MA20,Volume_change,Volume_ratio,log_trading_value,ATR_14,OBV,Stoch_K,Stoch_D,lag_1_return,lag_2_return,lag_3_return,MA3_return,target_next_return,target_next_close
2021-04-15,111.58999633789062,111.66000366210938,108.70999908447266,109.11000061035156,136700,,,,,,,2.9500045776367188,2.4799957275390625,,0.0,0.0,0.0,,,,,,,,,,,,,,0.027036977006091627,-0.022224176081426884,,,,,,,16.517900643018038,2.9500045776367188,,,,,,,,-0.006507186147016635,108.4000015258789
2021-04-16,108.9800033569336,109.26000213623048,107.23999786376952,108.4000015258789,116800,-0.006507186147016619,-0.006528450178998306,,,,,2.020004272460966,0.5800018310546875,0.0,-0.056638103604669254,-0.01132762072093385,-0.0453104828837354,,,,,,,,,,,,-0.006507186147016619,0.006507186147016619,0.01863472549840066,-0.005322094083215004,,,,,-0.14557425018288217,,16.354046531440133,2.8835759844098794,-116800.0,,,,,,,-0.02509226183040011,105.68000030517578
2021-04-19,107.36000061035156,108.0,104.22000122070312,105.68000030517578,186400,-0.025092261830400142,-0.025412439980115074,,,,,3.779998779296875,1.6800003051757812,0.0,-0.3173473920848693,-0.07253157499372094,-0.24481581709114836,,,,,107.73000081380208,,,,,,,-0.025092261830400142,0.025092261830400142,0.035768345650844455,-0.015648288893673843,,,,,0.595890410958904,,16.796065895100067,2.976177721607444,-303200.0,,,-0.006507186147016619,,,,-0.03028006187548681,102.4800033569336
2021-04-20,105.38999938964844,106.13999938964844,101.30999755859376,102.4800033569336,193000,-0.03028006187548682,-0.03074797275636286,,,,,4.830001831054673,2.9099960327148438,0.0,-0.7732607234651994,-0.21267740468801666,-0.5605833187771827,,,,,105.52000172932942,,,,,,,-0.03028006187548682,0.03028006187548682,0.04713116386454416,-0.027611690383980283,,,,,0.03540772532188852,,16.800113208792055,3.108593729425103,-496200.0,,,-0.025092261830400142,-0.006507186147016619,,-0.020626503284301195,0.04000779020118642,106.58000183105467
2021-04-21,102.45999908447266,107.41000366210938,102.45999908447266,106.58000183105467,125000,0.04000779020118639,0.039228203703290894,,,,,4.950004577636719,-4.120002746582017,23.596785497481335,-0.7945802846057717,-0.32905798067156766,-0.465522303934204,,,,,104.91333516438802,106.4500015258789,,,1.0012212334740471,,,0.04000779020118639,0.04000779020118639,0.0464440278907409,0.04021084114187138,,,151580.0,,-0.3523316062176166,,16.404964985394155,3.2401230757259327,-371200.0,,,-0.03028006187548682,-0.025092261830400142,-0.006507186147016619,-0.005121511168233524,0.01801461940288585,108.5
2021-04-22,107.4000015258789,110.23999786376952,107.37000274658205,108.5,185800,0.018014619402885845,0.017854278931781795,,,,,2.8699951171874716,-1.0999984741210938,31.722010094223194,-0.6490663513999664,-0.3930596548172474,-0.25600669658271896,,,,,105.85333506266277,106.3280014038086,,,1.0204273433857058,,,0.018014619402885845,0.018014619402885845,0.02645156790034536,0.010242071308127869,0.029626936928442593,,161400.0,,0.48639999999999994,,16.819176327947286,3.270114001225141,-185400.0,,,0.04000779020118639,-0.03028006187548682,-0.025092261830400142,0.009247449242861805,0.027281097552743376,111.45999908447266
2021-04-23,109.0,111.83999633789062,109.0,111.45999908447266,134100,0.027281097552743327,0.0269156009469217,107.45857238769531,,,,2.839996337890625,-2.4599990844726562,41.96825674176679,-0.2915376579457529,-0.3727552554429485,0.08121759749719559,,,,,108.84666697184245,106.94000091552735,,,1.0422666741186555,,,0.027281097552743327,0.027281097552743327,0.02547996017601135,0.02256879894011611,0.031767659164192885,,164860.0,,-0.2782561894510226,,16.52000691010122,3.275105596701247,-51300.0,,,0.018014619402885845,0.04000779020118639,-0.03028006187548682,0.028434502385605187,0.018033394515884933,113.47000122070312
2021-04-26,111.22000122070312,113.9000015258789,111.22000122070312,113.47000122070312,157600,0.018033394515885037,0.01787272163339922,108.08142961774554,,,0.026820526314268768,2.6800003051757812,-2.25,47.7070055558924,0.15224183249910084,-0.26775583785453866,0.4199976703536395,,,,,111.1433334350586,108.49800109863281,,,1.0458257301676037,,,0.018033394515885037,0.018033394515885037,0.02361858003299997,0.020230174207021785,0.026664738745265187,,159100.0,,0.1752423564504102,,16.69935400788618,3.2325980758779997,106300.0,,,0.027281097552743327,0.018014619402885845,0.04000779020118639,0.02110970382383807,-0.006785972188043235,112.6999969482422
2021-04-27,114.3499984741211,114.3499984741211,111.22000122070312,112.6999969482422,122200,-0.006785972188043221,-0.006809101593701096,108.69571467808315,,,0.026841875211175717,3.1299972534179688,1.650001525878892,45.83697440280951,0.436772524560169,-0.12685016537159713,0.5636226899317661,,,,,112.54333241780598,110.54199981689453,,,1.0195219657227321,,,-0.006785972188043221,0.006785972188043221,0.02777282465105504,-0.014429397008276385,0.017148209907505412,,144940.0,,-0.22461928934010156,,16.438143792298177,3.2252694457022835,-15900.0,,,0.018033394515885037,0.027281097552743327,0.018014619402885845,0.012842839960195048,-0.006477335823481249,111.97000122070312
2021-04-28,111.9000015258789,112.66000366210938,111.12999725341795,111.97000122070312,81200,-0.006477335823481201,-0.006498404792973164,109.5942862374442,,,0.024007033563229772,1.5300064086914205,-0.06999969482421875,44.07316056254742,0.596484689367756,0.017816805576273506,0.5786678837914825,,,,,112.71333312988281,111.61999969482422,109.03500061035156,,1.0031356524532864,,,-0.006477335823481201,0.006477335823481201,0.013664431472815989,0.0006255557986568039,0.015657877221760184,,136180.0,,-0.33551554828150576,,16.02290162531116,3.1070358920681382,-97100.0,,,-0.006785972188043221,0.018033394515885037,0.027281097552743327,0.0015900288347868718,-0.005805139937416753,111.31999969482422
