Date,Open,High,Low,Close,Volume
2021-04-14,113.08000183105469,113.68000030517578,110.02999877929688,110.33000183105469,118900
2021-04-15,111.58999633789062,111.66000366210938,108.70999908447266,109.11000061035156,136700
2021-04-16,108.9800033569336,109.26000213623047,107.23999786376953,108.4000015258789,116800
2021-04-19,107.36000061035156,108.0,104.22000122070312,105.68000030517578,186400
2021-04-20,105.38999938964844,106.13999938964844,101.30999755859375,102.4800033569336,193000
2021-04-21,102.45999908447266,107.41000366210938,102.45999908447266,106.58000183105469,125000
2021-04-22,107.4000015258789,110.23999786376953,107.37000274658203,108.5,185800
2021-04-23,109.0,111.83999633789062,109.0,111.45999908447266,134100
2021-04-26,111.22000122070312,113.9000015258789,111.22000122070312,113.47000122070312,157600
2021-04-27,114.3499984741211,114.3499984741211,111.22000122070312,112.69999694824219,122200
2021-04-28,111.9000015258789,112.66000366210938,111.12999725341797,111.97000122070312,81200
2021-04-29,112.93000030517578,113.8499984741211,110.80999755859375,111.31999969482422,88500
2021-04-30,109.5199966430664,111.02999877929688,108.72000122070312,110.37000274658203,153800
2021-05-03,110.3499984741211,110.91999816894531,109.0199966430664,109.75,216500
2021-05-04,108.8499984741211,109.3499984741211,105.8499984741211,108.04000091552734,112200
2021-05-05,108.7300033569336,108.80999755859375,106.25,106.6500015258789,92100
2021-05-06,106.16000366210938,109.55999755859375,105.19999694824219,109.4000015258789,150400
2021-05-07,109.5,111.72000122070312,108.75,109.44999694824219,96400
2021-05-10,110.4000015258789,110.4000015258789,103.0999984741211,103.12999725341797,128500
2021-05-11,100.0199966430664,104.04000091552734,98.18000030517578,103.3499984741211,161300
2021-05-12,102.69000244140625,103.93000030517578,100.56999969482422,101.58999633789062,185800
2021-05-13,101.94999694824219,105.05000305175781,101.41999816894531,104.2300033569336,187800
2021-05-14,104.73999786376953,107.69000244140625,103.04000091552734,107.27999877929688,153400
2021-05-17,105.95999908447266,108.0199966430664,104.5999984741211,107.97000122070312,192800
2021-05-18,108.87999725341797,111.1500015258789,105.88999938964844,106.45999908447266,158800
2021-05-19,104.81999969482422,105.97000122070312,103.7699966430664,105.91999816894531,98600
2021-05-20,106.55000305175781,108.4000015258789,105.8499984741211,108.19999694824219,85300
2021-05-21,109.75,110.9800033569336,108.05999755859375,108.05999755859375,90400
2021-05-24,108.48999786376953,108.81999969482422,106.87999725341797,107.93000030517578,100800
2021-05-25,108.55000305175781,108.66999816894531,106.51000213623047,107.33999633789062,133200
2021-05-26,107.70999908447266,109.2300033569336,105.87999725341797,108.62000274658203,114500
2021-05-27,109.58999633789062,110.73999786376953,108.83000183105469,110.11000061035156,119500
2021-05-28,111.33999633789062,111.44999694824219,109.19999694824219,109.62999725341797,71500
2021-06-01,109.91000366210938,111.27999877929688,108.97000122070312,110.43000030517578,139700
2021-06-02,111.16999816894531,111.76000213623047,108.94000244140625,111.61000061035156,89200
