Date,Open,High,Low,Close,Volume
2021-04-14,68.51000213623047,69.68000030517578,68.08999633789062,68.63999938964844,391500
2021-04-15,69.31999969482422,69.33999633789062,67.7699966430664,68.4800033569336,173100
2021-04-16,70.54000091552734,71.0,68.43000030517578,69.5999984741211,400900
2021-04-19,70.0,70.94999694824219,69.4800033569336,70.61000061035156,401000
2021-04-20,70.6500015258789,70.93000030517578,65.95999908447266,67.05999755859375,372300
2021-04-21,66.62999725341797,68.30000305175781,66.31999969482422,67.80999755859375,282000
2021-04-22,67.80999755859375,68.56999969482422,67.22000122070312,67.41000366210938,226700
2021-04-23,67.81999969482422,68.76000213623047,67.44999694824219,67.91999816894531,444100
2021-04-26,68.93000030517578,69.69000244140625,67.44000244140625,67.66999816894531,272100
2021-04-27,68.31999969482422,69.12000274658203,67.5,67.73999786376953,351300
2021-04-28,67.2699966430664,69.16999816894531,65.51000213623047,66.56999969482422,337300
2021-04-29,65.61000061035156,66.63999938964844,65.31999969482422,66.1500015258789,353100
2021-04-30,65.83999633789062,67.29000091552734,65.30000305175781,65.33000183105469,390000
2021-05-03,66.05000305175781,67.80000305175781,66.05000305175781,67.55999755859375,411400
2021-05-04,67.5199966430664,67.5199966430664,64.72000122070312,65.45999908447266,303400
2021-05-05,65.87000274658203,67.12999725341797,65.06999969482422,66.44000244140625,307900
2021-05-06,66.51000213623047,67.04000091552734,65.5199966430664,66.4000015258789,156900
2021-05-07,66.4000015258789,66.97000122070312,65.91000366210938,66.38999938964844,174900
2021-05-10,66.30000305175781,67.08000183105469,64.31999969482422,64.37999725341797,248100
2021-05-11,62.900001525878906,63.52000045776367,61.83000183105469,62.84000015258789,341300
2021-05-12,62.349998474121094,62.959999084472656,59.650001525878906,60.06999969482422,357500
2021-05-13,60.150001525878906,61.970001220703125,60.150001525878906,61.619998931884766,189900
2021-05-14,62.119998931884766,63.040000915527344,61.209999084472656,63.029998779296875,184600
2021-05-17,62.880001068115234,63.349998474121094,61.720001220703125,63.18000030517578,140800
2021-05-18,63.400001525878906,63.86000061035156,62.880001068115234,62.95000076293945,266400
2021-05-19,61.56999969482422,63.189998626708984,61.36000061035156,62.58000183105469,269600
2021-05-20,63.16999816894531,63.16999816894531,61.83000183105469,62.529998779296875,242000
2021-05-21,63.29999923706055,63.849998474121094,62.349998474121094,62.47999954223633,177100
2021-05-24,63.459999084472656,64.93000030517578,62.900001525878906,64.55000305175781,230400
2021-05-25,64.55000305175781,65.4800033569336,61.939998626708984,62.150001525878906,274700
2021-05-26,62.130001068115234,62.88999938964844,61.709999084472656,62.880001068115234,267700
2021-05-27,63.779998779296875,64.0199966430664,63.13999938964844,63.66999816894531,150200
2021-05-28,64.33999633789062,64.91000366210938,63.54999923706055,64.6500015258789,172800
2021-06-01,65.0999984741211,65.62000274658203,64.27999877929688,65.04000091552734,268000
2021-06-02,65.20999908447266,65.20999908447266,62.27000045776367,62.86000061035156,229600
2021-06-03,62.599998474121094,62.84000015258789,61.61000061035156,62.650001525878906,221500
