Date,Open,High,Low,Close,Volume
2021-04-14,205.75,209.72999572753906,205.75,207.86000061035156,428400
2021-04-15,207.67999267578125,208.6699981689453,206.32000732421875,208.35000610351562,345600
2021-04-16,209.80999755859375,210.0,206.17999267578125,208.05999755859375,274100
2021-04-19,209.13999938964844,210.74000549316406,205.83999633789062,210.0,359500
2021-04-20,209.6199951171875,210.0,205.9600067138672,207.57000732421875,289100
2021-04-21,207.52000427246094,209.5,207.25,208.57000732421875,319400
2021-04-22,208.0800018310547,209.83999633789062,203.6199951171875,203.88999938964844,448900
2021-04-23,205.00999450683594,207.17999267578125,204.3699951171875,206.1300048828125,298400
2021-04-26,207.36000061035156,208.08999633789062,205.52000427246094,206.97000122070312,302100
2021-04-27,206.75,209.16000366210938,206.4600067138672,207.4499969482422,376000
2021-04-28,206.75,210.55999755859375,206.75,210.24000549316406,249000
2021-04-29,210.92999267578125,214.42999267578125,210.92999267578125,212.97000122070312,288100
2021-04-30,212.0399932861328,213.24000549316406,210.75999450683594,212.32000732421875,227200
2021-05-03,213.2100067138672,216.10000610351562,211.39999389648438,215.13999938964844,243700
2021-05-04,214.57000732421875,216.25,213.39999389648438,214.38999938964844,240800
2021-05-05,214.02999877929688,214.27999877929688,209.74000549316406,212.8699951171875,333900
2021-05-06,214.74000549316406,222.99000549316406,214.63999938964844,218.30999755859375,535400
2021-05-07,216.32000732421875,217.82000732421875,214.67999267578125,216.99000549316406,215400
2021-05-10,218.9600067138672,223.7899932861328,218.1999969482422,219.3699951171875,270600
2021-05-11,218.36000061035156,218.36000061035156,212.83999633789062,214.6999969482422,234500
2021-05-12,215.83999633789062,217.27999877929688,212.08999633789062,212.13999938964844,231800
2021-05-13,211.0399932861328,216.27999877929688,210.11000061035156,215.2899932861328,185100
2021-05-14,216.2899932861328,216.6999969482422,214.39999389648438,216.2100067138672,132000
2021-05-17,216.4600067138672,218.1300048828125,214.44000244140625,216.83999633789062,185100
2021-05-18,216.33999633789062,217.9199981689453,213.22000122070312,213.3699951171875,130800
2021-05-19,212.7100067138672,213.3699951171875,209.4600067138672,213.17999267578125,207100
2021-05-20,213.17999267578125,213.75,211.72999572753906,212.55999755859375,209200
2021-05-21,213.4199981689453,215.8800048828125,212.64999389648438,213.6699981689453,159100
2021-05-24,214.55999755859375,216.3699951171875,213.1199951171875,215.9499969482422,289700
2021-05-25,215.9199981689453,217.10000610351562,211.16000366210938,211.8800048828125,288900
2021-05-26,211.60000610351562,212.9199981689453,208.4600067138672,212.77999877929688,523300
2021-05-27,214.35000610351562,216.69000244140625,212.7899932861328,215.6199951171875,559700
2021-05-28,216.3699951171875,216.49000549316406,214.5500030517578,216.2100067138672,240200
2021-06-01,218.88999938964844,220.72999572753906,216.4199981689453,218.08999633789062,253000
2021-06-02,218.0,219.07000732421875,216.02999877929688,218.9199981689453,250300
2021-06-03,218.75,220.6199951171875,214.3000030517578,220.61000061035156,306000
2021-06-04,219.8699951171875,223.50999450683594,219.86000061035156,222.25,242500
2021-06-07,222.3699951171875,222.74000549316406,219.1199951171875,221.27999877929688,355100
2021-06-08,220.89999389648438,223.39999389648438,219.25999450683594,222.66000366210938,163900
2021-06-09,222.86000061035156,224.0,220.6699981689453,221.02999877929688,280100
2021-06-10,223.41000366210938,224.1300048828125,220.5,220.75,144600
2021-06-11,221.49000549316406,222.27000427246094,219.8699951171875,221.0,157800
2021-06-14,221.0,221.02000427246094,218.25,219.8000030517578,185800
2021-06-15,219.80999755859375,220.89999389648438,219.1699981689453,220.08999633789062,199000
2021-06-16,219.82000732421875,220.77999877929688,216.63999938964844,216.7899932861328,221300
2021-06-17,216.8000030517578,217.32000732421875,210.13999938964844,211.63999938964844,223600
2021-06-18,208.99000549316406,210.1999969482422,207.11000061035156,207.17999267578125,373300
2021-06-21,208.67999267578125,213.8800048828125,208.67999267578125,213.0500030517578,233100
2021-06-22,211.86000061035156,212.4600067138672,208.85000610351562,211.60000610351562,232100
2021-06-23,211.3000030517578,211.77000427246094,209.49000549316406,209.49000549316406,146800
