Date,Open,High,Low,Close,Volume
2021-04-15,7650.0,7650.0,7500.0,7590.0,18066
2021-04-16,7550.0,7590.0,7450.0,7500.0,54024
2021-04-19,7530.0,7530.0,7400.0,7500.0,22299
2021-04-20,7500.0,7540.0,7440.0,7530.0,14427
2021-04-21,7540.0,7580.0,7480.0,7580.0,32133
2021-04-22,7590.0,7660.0,7550.0,7620.0,21562
2021-04-23,7560.0,7650.0,7490.0,7650.0,42295
2021-04-26,7650.0,9200.0,7630.0,8090.0,778390
2021-04-27,8140.0,9100.0,8090.0,8600.0,500166
2021-04-28,8510.0,8630.0,8200.0,8200.0,111190
2021-04-29,8210.0,8540.0,8170.0,8220.0,122265
2021-04-30,8220.0,8430.0,8140.0,8150.0,60422
2021-05-03,8150.0,8370.0,8120.0,8200.0,39758
2021-05-04,8200.0,8460.0,8180.0,8420.0,81705
2021-05-06,8580.0,8700.0,8460.0,8600.0,67566
2021-05-07,8580.0,8620.0,8490.0,8570.0,49952
2021-05-10,8680.0,8690.0,8410.0,8490.0,91388
2021-05-11,8480.0,8480.0,8190.0,8240.0,102449
2021-05-12,8240.0,8400.0,8140.0,8280.0,68689
2021-05-13,8190.0,8420.0,8100.0,8330.0,72394
2021-05-14,8990.0,9140.0,8640.0,8800.0,348202
2021-05-17,8900.0,8910.0,8750.0,8820.0,49425
2021-05-18,8790.0,8950.0,8760.0,8920.0,42177
2021-05-20,8920.0,9050.0,8840.0,8950.0,43766
2021-05-21,9010.0,9060.0,8750.0,8880.0,63956
2021-05-24,8810.0,8880.0,8660.0,8720.0,55263
2021-05-25,8730.0,8850.0,8670.0,8760.0,65839
2021-05-26,8700.0,8760.0,8620.0,8700.0,48224
2021-05-27,8700.0,8840.0,8600.0,8760.0,60102
2021-05-28,8780.0,9010.0,8670.0,8940.0,39762
2021-05-31,8940.0,9170.0,8930.0,9150.0,51421
2021-06-01,9160.0,9260.0,9100.0,9100.0,59214
2021-06-02,9100.0,9260.0,9010.0,9260.0,67688
2021-06-03,9270.0,9430.0,9230.0,9340.0,38638
2021-06-04,9340.0,9440.0,9270.0,9400.0,31317
2021-06-07,9400.0,9980.0,9330.0,9620.0,212219
2021-06-08,9700.0,12300.0,9630.0,11100.0,1771075
2021-06-09,10950.0,11100.0,10200.0,10200.0,418430
2021-06-10,10100.0,10500.0,9790.0,9870.0,255605
2021-06-11,9850.0,10350.0,9850.0,9920.0,159110
2021-06-14,9930.0,10500.0,9910.0,10450.0,116581
2021-06-15,10450.0,10650.0,10100.0,10150.0,116486
2021-06-16,10200.0,10400.0,10150.0,10250.0,55845
2021-06-17,10200.0,10250.0,10000.0,10100.0,79248
2021-06-18,10100.0,10750.0,9850.0,9850.0,282122
2021-06-21,9970.0,10250.0,9910.0,10200.0,136633
2021-06-22,10250.0,10700.0,10150.0,10550.0,112502
2021-06-23,10650.0,10750.0,10400.0,10450.0,97796
2021-06-24,10450.0,10550.0,10250.0,10500.0,77654
2021-06-25,10500.0,10950.0,10500.0,10700.0,119839
2021-06-28,10800.0,11300.0,10800.0,11050.0,188348
2021-06-29,10950.0,10950.0,10750.0,10900.0,90031
2021-06-30,10900.0,11150.0,10800.0,11000.0,99987
2021-07-01,10900.0,11000.0,10600.0,10750.0,132490
2021-07-02,10750.0,10750.0,10200.0,10550.0,180159
2021-07-05,10500.0,10600.0,10300.0,10500.0,64204
2021-07-06,10450.0,10600.0,10350.0,10500.0,58824
2021-07-07,10500.0,10550.0,10350.0,10500.0,46116
2021-07-08,10500.0,10600.0,10200.0,10350.0,75402
2021-07-09,10350.0,10400.0,10100.0,10300.0,117111
2021-07-12,10400.0,10700.0,10400.0,10550.0,62181
2021-07-13,10550.0,10700.0,10500.0,10600.0,78712
2021-07-14,10600.0,10750.0,10500.0,10700.0,52210
2021-07-15,10700.0,10850.0,10700.0,10750.0,51076
2021-07-16,10750.0,10900.0,10700.0,10850.0,56754
2021-07-19,10850.0,10900.0,10600.0,10850.0,86406
2021-07-20,10600.0,10850.0,10600.0,10750.0,50509
2021-07-21,10750.0,10800.0,10500.0,10650.0,88053
2021-07-22,10650.0,10850.0,10650.0,10700.0,63097
