Date,Open,High,Low,Close,Volume
2021-04-15,71300.0,71500.0,69500.0,69900.0,49570
2021-04-16,69900.0,70300.0,68300.0,68300.0,80332
2021-04-19,69000.0,70400.0,68200.0,70400.0,92171
2021-04-20,70700.0,72000.0,69500.0,69500.0,80763
2021-04-21,70100.0,71900.0,69600.0,71200.0,125095
2021-04-22,71900.0,71900.0,69900.0,70500.0,85535
2021-04-23,69800.0,70800.0,68100.0,68800.0,102775
2021-04-26,69000.0,69100.0,66500.0,66500.0,115092
2021-04-27,66300.0,67000.0,63700.0,65200.0,107068
2021-04-28,64500.0,66200.0,62100.0,62200.0,112953
2021-04-29,62500.0,67700.0,62500.0,66100.0,121922
2021-04-30,66100.0,66800.0,63900.0,65500.0,68168
2021-05-03,65300.0,66000.0,62500.0,62900.0,50048
2021-05-04,62000.0,63700.0,60900.0,63600.0,48849
2021-05-06,63600.0,65400.0,62300.0,64900.0,79602
2021-05-07,65800.0,66200.0,64300.0,64600.0,46106
2021-05-10,65100.0,65200.0,63800.0,64000.0,40602
2021-05-11,63700.0,63700.0,60800.0,61200.0,94706
2021-05-12,61200.0,61400.0,59000.0,59000.0,98630
2021-05-13,57200.0,59000.0,56500.0,56700.0,104657
2021-05-14,56500.0,59000.0,56500.0,58400.0,80972
2021-05-17,53100.0,56200.0,49950.0,56000.0,381393
2021-05-18,54900.0,61400.0,54900.0,61100.0,177973
2021-05-20,61100.0,67700.0,61100.0,67200.0,391113
2021-05-21,67500.0,68200.0,64500.0,64600.0,180132
2021-05-24,66500.0,69900.0,61700.0,61900.0,272771
2021-05-25,62600.0,68200.0,62600.0,66500.0,242843
2021-05-26,65900.0,70300.0,65400.0,69000.0,249888
2021-05-27,68500.0,68600.0,65700.0,66900.0,101487
2021-05-28,66400.0,69500.0,65800.0,68600.0,96041
2021-05-31,68700.0,68800.0,66600.0,66900.0,57298
2021-06-01,66900.0,67900.0,66300.0,66600.0,60917
2021-06-02,66300.0,66800.0,63500.0,64100.0,97168
2021-06-03,64000.0,66000.0,63900.0,63900.0,40552
2021-06-04,64000.0,64000.0,61700.0,62900.0,62214
2021-06-07,63600.0,64200.0,62300.0,62900.0,34119
2021-06-08,63700.0,67700.0,63300.0,66200.0,145289
2021-06-09,66600.0,67400.0,65300.0,66100.0,50916
2021-06-10,66100.0,66300.0,63700.0,64400.0,60909
2021-06-11,64800.0,64900.0,63400.0,64100.0,34361
2021-06-14,65400.0,66000.0,63700.0,64600.0,42528
2021-06-15,64500.0,69100.0,64300.0,68300.0,157830
2021-06-16,67800.0,70100.0,66000.0,68200.0,172286
2021-06-17,65700.0,65700.0,63000.0,63800.0,77562
2021-06-18,65300.0,65900.0,64200.0,64300.0,49078
2021-06-21,63300.0,66200.0,63200.0,65000.0,44546
2021-06-22,65900.0,65900.0,63800.0,64500.0,31690
2021-06-23,64900.0,64900.0,63000.0,63900.0,39509
2021-06-24,64100.0,64300.0,63100.0,63600.0,25219
2021-06-25,63600.0,64500.0,63200.0,63600.0,19430
2021-06-28,64400.0,65500.0,61300.0,61600.0,79593
2021-06-29,61600.0,62400.0,61300.0,61700.0,24495
2021-06-30,62500.0,62600.0,61500.0,61800.0,24163
2021-07-01,61500.0,61600.0,58500.0,59300.0,106458
2021-07-02,59500.0,60800.0,59300.0,60400.0,43006
2021-07-05,60400.0,69300.0,60300.0,69100.0,381141
2021-07-06,69100.0,69800.0,67400.0,69100.0,119752
2021-07-07,68500.0,69700.0,66100.0,67300.0,141687
2021-07-08,67000.0,67200.0,62900.0,63200.0,143456
2021-07-09,62500.0,64700.0,61500.0,64000.0,96345
2021-07-12,64500.0,64800.0,62200.0,62800.0,50418
2021-07-13,62800.0,63400.0,62000.0,62200.0,46489
2021-07-14,62200.0,62700.0,61000.0,62700.0,41673
2021-07-15,62700.0,63200.0,61300.0,61700.0,52514
2021-07-16,61500.0,62200.0,61000.0,61900.0,37905
2021-07-19,62700.0,62700.0,61400.0,61600.0,46603
2021-07-20,61000.0,64400.0,60600.0,61500.0,106797
2021-07-21,62000.0,62400.0,61100.0,61400.0,47830
2021-07-22,61500.0,62400.0,61000.0,61400.0,52951
2021-07-23,61100.0,61700.0,60000.0,60500.0,58451
2021-07-26,60100.0,60600.0,59200.0,59700.0,41064
2021-07-27,59800.0,60600.0,58500.0,58700.0,39028
2021-07-28,58100.0,60500.0,58000.0,59700.0,41357
2021-07-29,59700.0,60400.0,59700.0,60000.0,14856
2021-07-30,59900.0,60300.0,59000.0,59100.0,15257
2021-08-02,59100.0,60200.0,58900.0,60000.0,23755
2021-08-03,60000.0,60300.0,58800.0,59700.0,22148
2021-08-04,59600.0,60100.0,59100.0,60000.0,19740
2021-08-05,60000.0,60500.0,59500.0,60300.0,18441
2021-08-06,60200.0,60300.0,59600.0,60000.0,13965
2021-08-09,59800.0,60000.0,58300.0,58600.0,47623
2021-08-10,58700.0,62100.0,58300.0,62000.0,112605
2021-08-11,61400.0,62200.0,59000.0,59800.0,116293
2021-08-12,59800.0,62500.0,58600.0,61700.0,207464
2021-08-13,61700.0,61700.0,58900.0,60600.0,120889
2021-08-17,60600.0,61000.0,54800.0,55500.0,168655
2021-08-18,55500.0,57400.0,54100.0,55700.0,102545
2021-08-19,55500.0,57400.0,54300.0,55600.0,86607
2021-08-20,56700.0,56700.0,52600.0,53200.0,74149
2021-08-23,53200.0,56400.0,52000.0,55100.0,86111
2021-08-24,55200.0,58500.0,55200.0,57500.0,93154
2021-08-25,58600.0,58800.0,56000.0,57200.0,37914
2021-08-26,57200.0,57600.0,56200.0,56600.0,22901
2021-08-27,55800.0,57000.0,55800.0,56900.0,46632
2021-08-30,57600.0,66400.0,57300.0,64700.0,691003
2021-08-31,67900.0,72300.0,67000.0,67600.0,914125
2021-09-01,66100.0,69300.0,65600.0,67600.0,205712
2021-09-02,67500.0,72100.0,67300.0,70900.0,436268
2021-09-03,71700.0,74400.0,68600.0,72700.0,352044
2021-09-06,73000.0,74600.0,72000.0,73900.0,174431
2021-09-07,74300.0,75800.0,72800.0,74000.0,169481
2021-09-08,74000.0,74600.0,67800.0,71000.0,278653
2021-09-09,70300.0,72000.0,69600.0,69900.0,107088
2021-09-10,70600.0,74500.0,70300.0,73100.0,193226
2021-09-13,74200.0,74400.0,69000.0,69400.0,169719
2021-09-14,70600.0,72000.0,69400.0,71800.0,109888
2021-09-15,70300.0,70800.0,69200.0,69700.0,89272
2021-09-16,70300.0,70500.0,67200.0,68900.0,98509
2021-09-17,69200.0,77000.0,69200.0,76500.0,571965
2021-09-23,75200.0,79200.0,74500.0,76400.0,242686
2021-09-24,76700.0,77400.0,73200.0,75600.0,177629
2021-09-27,75200.0,78800.0,74300.0,77000.0,188531
2021-09-28,77800.0,78700.0,73100.0,73200.0,166114
2021-09-29,70000.0,71300.0,68000.0,70200.0,254605
2021-09-30,70500.0,72200.0,69800.0,72200.0,121757
2021-10-01,72100.0,77600.0,71100.0,76500.0,368967
2021-10-05,78700.0,82300.0,75800.0,76700.0,720708
2021-10-06,77500.0,78000.0,70700.0,71500.0,284110
2021-10-07,72900.0,74200.0,71000.0,72300.0,107275
2021-10-08,73200.0,73200.0,69800.0,71000.0,138535
2021-10-12,69900.0,71900.0,69600.0,70300.0,81403
2021-10-13,69800.0,71600.0,68500.0,69300.0,89699
2021-10-14,69800.0,72700.0,69600.0,71900.0,114635
2021-10-15,72000.0,72600.0,69900.0,71400.0,87933
2021-10-18,71600.0,74400.0,71300.0,74200.0,147820
2021-10-19,75600.0,75700.0,70700.0,71900.0,175492
2021-10-20,71900.0,72100.0,69000.0,69100.0,149716
2021-10-21,69800.0,70500.0,68000.0,68100.0,102903
2021-10-22,66600.0,68900.0,66400.0,67600.0,109175
2021-10-25,70800.0,70900.0,68800.0,69100.0,107982
2021-10-26,69300.0,69700.0,68300.0,69500.0,45882
2021-10-27,69500.0,69700.0,67500.0,67900.0,62611
2021-10-28,68000.0,73800.0,67700.0,70600.0,318530
2021-10-29,71100.0,72600.0,69300.0,71300.0,102233
2021-11-01,71500.0,74100.0,70800.0,72700.0,182384
2021-11-02,73500.0,75100.0,71200.0,71800.0,90198
2021-11-03,71800.0,73100.0,70500.0,71000.0,60320
2021-11-04,71000.0,72100.0,69800.0,70600.0,85111
2021-11-05,70800.0,72400.0,70300.0,71000.0,67005
2021-11-08,71400.0,76300.0,70800.0,75900.0,235266
2021-11-09,75500.0,79900.0,75500.0,78200.0,300616
2021-11-10,78100.0,79300.0,73500.0,74900.0,184074
2021-11-11,73800.0,77500.0,72300.0,77000.0,142782
2021-11-12,76900.0,78800.0,73800.0,74200.0,137122
2021-11-15,75000.0,77100.0,74200.0,77100.0,90998
2021-11-16,78300.0,83500.0,77400.0,82000.0,402367
2021-11-17,82200.0,84500.0,80900.0,82800.0,226768
2021-11-18,83700.0,85100.0,81400.0,82500.0,187227
2021-11-19,83000.0,83700.0,80800.0,81000.0,136637
2021-11-22,81400.0,82200.0,78100.0,79400.0,112105
2021-11-23,78600.0,78600.0,75600.0,76300.0,149193
2021-11-24,76400.0,77500.0,72600.0,74700.0,183246
2021-11-25,80600.0,81300.0,75400.0,75500.0,378396
2021-11-26,75200.0,76700.0,72500.0,72900.0,162443
2021-11-29,70000.0,80700.0,69500.0,77300.0,424209
2021-11-30,79400.0,81300.0,75400.0,76400.0,275208
2021-12-01,76300.0,79900.0,73700.0,77200.0,157148
2021-12-02,76500.0,78600.0,76000.0,76800.0,90211
2021-12-03,76400.0,81800.0,76400.0,80400.0,231689
2021-12-06,79700.0,81300.0,79000.0,80500.0,114213
