Model,rmse,mae,mape,mbe,r2,direction_accuracy
Benchmark,5585.991904358219,3223.8888888888887,3.8118157482506563,-520.0,0.9686420158135185,0.4748603351955307
ARIMA,54148.58890641155,44073.61111111111,51.95951135824484,-44011.38888888889,-1.946604311290764,0.46368715083798884
Extended RF,5723.905056502371,3404.444271120063,4.139623484643465,-1290.475359574981,0.9670745002339941,0.45251396648044695
Extended ANN,5821.7514361307085,3359.305466943317,3.95769777689321,-1641.0929459002282,0.9659391994802291,0.4748603351955307
