Model,rmse,mae,mape,mbe,r2,direction_accuracy
Benchmark,0.639462536426182,0.4952150160266507,2.9524931811735997,-0.03618279323782971,0.8339456709016747,0.4648648648648649
ARIMA,3.347202626149761,2.991398170430174,17.076645423702306,-2.9565594939775375,-3.5497129550654627,0.4756756756756757
Existing RF,1.269028338324144,1.0329870990527572,6.236297795039698,0.4371316968753773,0.3460227646532872,0.518918918918919
Extended RF,11.056156542978432,10.423121322175506,62.53764534584223,10.305522933031922,-48.63960863103418,0.5081081081081081
Extended ANN,0.7767815874165462,0.6002676922787902,3.5918009965283595,0.07500578254781735,0.7549708036338,0.4864864864864865
