Model,rmse,mae,mape,mbe,r2,direction_accuracy
Benchmark,2.699527807532758,1.9412905785345256,1.0701673157025677,-0.26430109495757714,0.9776989958694571,0.4594594594594595
ARIMA,56.08630081600067,53.09327976678007,28.963627361148458,-53.09327976678007,-8.626366695903734,0.4594594594594595
Existing RF,2.8102982844948126,2.1135448570734217,1.1708050465757078,-0.4160562040210975,0.9758312803637609,0.42702702702702705
Extended RF,2.921112093645218,2.2093803445470908,1.228574628518512,-1.2046428419606412,0.9738876924187827,0.4594594594594595
Extended ANN,2.721428857641038,1.9578037297584858,1.0791263207727058,-0.5012253722094511,0.9773356755548043,0.4540540540540541
Sentiment Only (LR),2.6923760459300325,1.9366684948359323,1.0679495016992309,-0.16203773738075083,0.9778170018385804,0.5405405405405406
Hybrid RF+NSI,2.913427189965735,2.211076882981425,1.2299726088959733,-1.1087050545687034,0.9740249049588552,0.4864864864864865
