Model,rmse,mae,mape,mbe,r2,direction_accuracy
Benchmark,2.699527807532758,1.9412905785345256,1.0701673157025677,-0.26430109495757714,0.9776989958694571,0.4594594594594595
ARIMA,56.08630081600067,53.09327976678007,28.963627361148458,-53.09327976678007,-8.626366695903734,0.4594594594594595
Existing RF,56.56658048742115,53.58395231308475,29.238055471750695,-53.58395231308475,-8.791938094056686,0.4594594594594595
Extended RF,57.74520923290189,54.80838206260435,29.927030224449812,-54.80838206260435,-9.204241441146333,0.4594594594594595
Extended ANN,4.147069948252089,3.0974130117765037,1.7069498047808809,1.2662091819188934,0.9473702231633836,0.5513513513513514
