Model,rmse,mae,mape,mbe,r2,direction_accuracy
Benchmark,2631.611305221164,1333.0138445154419,1.5115842689209453,-156.7625133120341,0.9929025962818451,0.5085287846481876
ARIMA,32594.946507183853,16907.880724174654,16.983418231287803,-9309.584664536742,-0.08882119965910218,0.488272921108742
Existing RF,2752.998732314403,1464.8505412897346,1.720802025358809,408.05045329870376,0.9922327363737012,0.5074626865671642
Extended RF,2716.6765042621914,1530.6335880571883,1.8336412008541236,600.5240949429187,0.9924363421263963,0.488272921108742
Extended ANN,6081.530808227551,4401.938513016548,6.490468050560164,-3658.748109465717,0.9620962791305032,0.5063965884861408
Sentiment Only (LR),2637.440599078434,1337.7113638319947,1.5159365239597886,-213.54783003252095,0.9928711184762828,0.5085287846481876
Hybrid RF+NSI,2700.0860996717347,1492.9881201866024,1.7751318289781155,540.2803635803042,0.9925284406785067,0.488272921108742
