Company,Model,rmse,mae,mape,mbe,r2,direction_accuracy
dongjin_semichem,Benchmark,1440.3510374596572,955.8333333333334,2.6883269160004892,-83.88888888888889,0.9747416190644247,0.5153203342618384
dongjin_semichem,Benchmark + 심리지수 결합모델,1447.1220827445766,962.7946985490665,2.724471961856587,-16.634191004604972,0.9745035831554255,0.5181058495821727
dongjin_semichem,ARIMA,8213.502454168776,6842.506833051668,20.752775757156723,259.2071113220481,0.1786550490626717,0.520891364902507
dongjin_semichem,ARIMA + 심리지수 결합모델,8236.8858335404,6876.044860042999,20.909036834281643,326.74465436428176,0.1739717462608843,0.5181058495821727
dongjin_semichem,Existing RF,1467.6670046592574,1076.7738233004966,3.2098913297154743,205.99427353286384,0.9737744943347239,0.5515320334261838
dongjin_semichem,Existing RF + 심리지수 결합모델,1462.8070701264926,1070.8454705883573,3.1815208942267623,197.32578894090963,0.9739478895510588,0.5403899721448467
dongjin_semichem,Extended RF,1541.9484459198475,1082.5879954041195,3.162958837945172,-180.86611920475536,0.9710526697113937,0.532033426183844
dongjin_semichem,Extended RF + 심리지수 결합모델,1539.4632694103987,1080.0617063002694,3.1495738432708267,-193.80952912723907,0.971145904025142,0.5236768802228412
dongjin_semichem,Existing ANN,1454.4750047264372,990.2831710626682,2.8287051726965946,-83.50627587073379,0.9742438269844405,0.5097493036211699
dongjin_semichem,Existing ANN + 심리지수 결합모델,1465.5512373531933,1017.4704325911949,2.953028963546104,36.79894697324231,0.9738500524451437,0.5013927576601671
dongjin_semichem,Extended ANN,1515.205950320034,1070.258627989226,3.174496064096045,193.54873759051165,0.9720480478882586,0.5236768802228412
dongjin_semichem,Extended ANN + 심리지수 결합모델,1551.1126297034673,1117.1841201823663,3.3619662841441094,248.69051910249468,0.970707564835698,0.5181058495821727
