Company,Model,rmse,mae,mape,mbe,r2,direction_accuracy
snt_dynamics,Benchmark,1866.313210583904,1431.25,2.760717963698729,-437.5,0.4699920945797348,0.5333333333333333
snt_dynamics,Benchmark + 심리지수 결합모델,1694.4439433836658,1315.5818907556531,2.539327450855801,-316.44716537580825,0.5631144318612127,0.8
snt_dynamics,ARIMA,4537.770282018467,3948.8750954902616,7.865905879483928,3737.634485067477,-2.133273460901877,0.6
snt_dynamics,ARIMA + 심리지수 결합모델,9775.537550161638,8600.682661487022,16.276568182161988,-8600.682661487022,-13.541010351358944,0.5333333333333333
snt_dynamics,Existing RF,1779.0274829473549,1409.597131640011,2.716517760413178,-9.847947328634291,0.5184087346091024,0.4666666666666667
snt_dynamics,Existing RF + 심리지수 결합모델,1680.375498379082,1238.11795975102,2.3770563884602955,-352.8154360448243,0.5703389673134627,0.6666666666666666
snt_dynamics,Extended RF,1661.8786695501938,1300.7921969491504,2.5132029173106103,-253.85892825859673,0.5797459433601507,0.6
snt_dynamics,Extended RF + 심리지수 결합모델,1558.1153558616247,1127.1440892193568,2.170506390441875,-392.2018290930064,0.6305867210837082,0.8666666666666667
snt_dynamics,Existing ANN,1833.7697759228715,1433.3853799849749,2.7627649481139267,-317.3717822879553,0.4883147383670945,0.4666666666666667
snt_dynamics,Existing ANN + 심리지수 결합모델,1702.4439995473228,1312.3178758575887,2.530369057807572,-393.2134620443612,0.5589793173234272,0.8
snt_dynamics,Extended ANN,1867.5038363651101,1440.1467349380255,2.777318667560489,-408.81027318537235,0.4693156353861878,0.4666666666666667
snt_dynamics,Extended ANN + 심리지수 결합모델,1714.8534347034765,1324.1100691840038,2.5563490221807523,-377.7088388686461,0.5525265191521207,0.8
