Model,rmse,mae,mape,mbe,r2,direction_accuracy
Benchmark,0.639462536426182,0.4952150160266507,2.9524931811735997,-0.03618279323782971,0.8339456709016747,0.4648648648648649
ARIMA,3.347202626149761,2.991398170430174,17.076645423702306,-2.9565594939775375,-3.5497129550654627,0.4756756756756757
Existing RF,0.6521010085613586,0.4980934487518756,2.976576970038448,-0.0008957809907007671,0.8273169406852224,0.5459459459459459
Extended RF,0.7881393311372971,0.5805244323315583,3.404981394988201,-0.18871148456760384,0.7477530101611392,0.5081081081081081
Extended ANN,0.6413472385909911,0.4994242337968588,2.974596146362605,-0.05684080094386081,0.8329653971967658,0.4648648648648649
Sentiment Only (LR),0.6395740398539718,0.49538936088949687,2.953192200694239,-0.03875314144738069,0.8338877558867084,0.4648648648648649
Hybrid RF+NSI,0.6998456335346881,0.5338868303581599,3.154322627532808,-0.14770349830897006,0.8011047071755706,0.5243243243243243
