Model,rmse,mae,mape,mbe,r2,direction_accuracy
Benchmark,1857.2605274076834,1258.3333333333333,2.926569308517566,-140.55555555555554,0.9412728523652504,0.5251396648044693
ARIMA,15433.956070949534,13396.666666666666,30.514204602255667,-13396.666666666666,-3.0555314154463202,0.5251396648044693
Extended RF,1923.8359706738563,1345.5246416213652,3.1476227423795557,-622.2084842145329,0.9369871196896572,0.5195530726256983
Extended ANN,1905.0159621949756,1284.282628811068,2.973879107937627,-407.2057386404938,0.9382139419201732,0.5251396648044693
