Model,rmse,mae,mape,mbe,r2,direction_accuracy
Benchmark,386.7120477372906,201.9943820224719,3.3235532541116295,-42.2752808988764,0.9468784836036714,0.5028248587570622
ARIMA,2377.787180145091,1684.7146533789614,27.918738408496978,-1684.7146533789614,-1.0083574953069578,0.559322033898305
Existing RF,1788.789933975831,901.3766853932585,12.305303679502723,-850.5747191011237,-0.13661594335814997,0.519774011299435
Extended RF,1598.0226182683368,760.2837078651686,10.082305571452576,-709.7634831460674,0.09288801924936674,0.4632768361581921
