Model,rmse,mae,mape,mbe,r2,direction_accuracy
Benchmark,2.719466086277121,1.45806457150367,6.529012228855283,-0.3444085851792366,0.9754389671500077,0.43783783783783786
ARIMA,22.930656966958455,15.039301001256511,64.32806346380522,-14.990268714325403,-0.7462737533410331,0.4486486486486487
Existing RF,17.872927190113497,9.782256969216691,31.07689210464034,-9.67309781484386,-0.06089085035967634,0.43243243243243246
Extended RF,17.797153799209596,9.607595659648219,28.98870421328509,-9.474967670427855,-0.05191449267920745,0.44324324324324327
Extended ANN,3.962542490812514,2.1730420717629055,9.69636562481877,-1.4233818361836095,0.9478532560713964,0.4648648648648649
