Model,rmse,mae,mape,mbe,r2,direction_accuracy
Benchmark,30891.592752613065,17854.748603351956,3.179097791644672,-1709.4972067039107,0.9397808960229471,0.5112359550561798
ARIMA,293803.9546088031,265468.5314081372,47.64355992064947,-265468.5314081372,-4.447145321104327,0.5112359550561798
Extended RF,31297.239425269956,18806.629690436566,3.3749615310068504,406.03942187628957,0.938189002532184,0.43258426966292135
Extended ANN,49923.930916106874,27798.97220341187,4.553827567633119,-7652.599333051862,0.8427208205947322,0.48314606741573035
