Model,rmse,mae,mape,mbe,r2,direction_accuracy
Benchmark,15246.871918573477,6776.464323748669,2.2555664028696305,-1099.5740149094781,0.9951120083834666,0.5074626865671642
ARIMA,250162.70624398466,133536.10223642172,38.432556394906214,-122566.56017039403,-0.3158733191440273,0.4744136460554371
Existing RF,15484.396442280111,7412.3835097507545,2.7744867625789618,-1877.4558160240058,0.9949585262281262,0.48507462686567165
Extended RF,16410.597863090992,7680.281262312739,2.731571007289294,-2791.855993810791,0.9943373756122714,0.4680170575692964
Extended ANN,24680.640806781008,9177.993108327397,2.717413507641567,4301.071069276117,0.9871919854775286,0.4946695095948827
Sentiment Only (LR),15272.593826236453,6790.436698978406,2.2576763002153415,-1252.087906167237,0.9950955021094655,0.5074626865671642
Hybrid RF+NSI,15844.235849744824,7228.885964625512,2.4967877437630284,-2082.6635216372397,0.9947214876099919,0.4690831556503198
